000306-2011,bg,false,7,8,49,AwardedTo,MedlineS Kft.,,,"Óvoda u. 7-9., 2314, Halásztelek, УНГАРИЯ",Óvoda u. 7-9.,2314,Halásztelek,УНГАРИЯ,"medlines@medlines.hu",+36.24474402,+36.24474416,
000306-2011,bg,false,7,8,50,AwardedTo,Vascular Venture Kft.,,,"Sobieski J. u. 15/c. fszt 1., 1096, Budapest, УНГАРИЯ",Sobieski J. u. 15/c. fszt 1.,1096,Budapest,УНГАРИЯ,"office@vascular.hu",+36.15500888,+36.12153217,
000306-2011,bg,false,7,8,51,AwardedTo,MedlineS Kft.,,,"Óvoda u. 7-9., 2314, Halásztelek, УНГАРИЯ",Óvoda u. 7-9.,2314,Halásztelek,УНГАРИЯ,"medlines@medlines.hu",+36.24474402,+36.24474416,
000306-2011,bg,false,7,8,52,AwardedTo,MedlineS Kft.,,,"Óvoda u. 7-9., 2314, Halásztelek, УНГАРИЯ",Óvoda u. 7-9.,2314,Halásztelek,УНГАРИЯ,"medlines@medlines.hu",+36.24474402,+36.24474416,
000306-2011,bg,false,7,8,53,AwardedTo,Johnson & Johnson Kft.,,,,,2045,Törökbálint,УНГАРИЯ,"kujhelyi@its.jnj.com",+36.23513859,+36.23510958,
000306-2011,bg,false,7,8,54,AwardedTo,Vascular Venture Kft.,,,"Sobieski J. u. 15/c. fszt 1., 1096, Budapest, УНГАРИЯ",Sobieski J. u. 15/c. fszt 1.,1096,Budapest,УНГАРИЯ,"office@vascular.hu",+36.15500888,+36.12153217,
000306-2011,bg,false,7,8,55,AwardedTo,Vascular Venture Kft.,,,"Sobieski J. u. 15/c. fszt 1., 1096, Budapest, УНГАРИЯ",Sobieski J. u. 15/c. fszt 1.,1096,Budapest,УНГАРИЯ,"office@vascular.hu",+36.15500888,+36.12153217,
000306-2011,bg,false,7,8,56,AwardedTo,Boston Scientific Magyarország Kft.,,,"Vendel u. 11., 1096, Budapest, УНГАРИЯ",Vendel u. 11.,1096,Budapest,УНГАРИЯ,"kolossvk@bsci.com",+36.14563040,+36.14563041,
000306-2011,bg,false,7,8,57,AwardedTo,MedlineS Kft.,,,"Óvoda u. 7-9., 2314, Halásztelek, УНГАРИЯ",Óvoda u. 7-9.,2314,Halásztelek,УНГАРИЯ,"medlines@medlines.hu",+36.24474402,+36.24474416,
000306-2011,bg,false,7,8,58,AwardedTo,Johnson & Johnson Kft.,,,,,2045,Törökbálint,УНГАРИЯ,"kujhelyi@its.jnj.com",+36.23513859,+36.23510958,
000306-2011,bg,false,7,8,59,AwardedTo,Biotronik Hungária Kft.,,,"Fajd u. 2/b., 1025, Budapest, УНГАРИЯ",Fajd u. 2/b.,1025,Budapest,УНГАРИЯ,"biotronik@biotronik.hu",+36.13264941,+36.13264945,
000306-2011,bg,false,7,8,60,AwardedTo,Novomed Kft.,,,"Fraknó u. 4., 1115, Budapest, УНГАРИЯ",Fraknó u. 4.,1115,Budapest,УНГАРИЯ,"tender@novomed.hu",+36.12036906,+36.12036906,
000306-2011,bg,false,7,8,61,AwardedTo,Premier G. Med Cardio Kft.,,,"Hidász u. 1., 1026, Budapest, УНГАРИЯ",Hidász u. 1.,1026,Budapest,УНГАРИЯ,"premiergmed@premiergmed.hu",+36.13914030,+36.13980687,
000306-2011,bg,false,7,8,62,AwardedTo,Premier G. Med Cardio Kft.,,,"Hidász u. 1., 1026, Budapest, УНГАРИЯ",Hidász u. 1.,1026,Budapest,УНГАРИЯ,"premiergmed@premiergmed.hu",+36.13914030,+36.13980687,
000306-2011,bg,false,7,8,63,AwardedTo,B.Braun Medical Kft.,,,"Felhévizi u. 5., 1023, Budapest, УНГАРИЯ",Felhévizi u. 5.,1023,Budapest,УНГАРИЯ,"tender.office@bbraun.com",+36.13469712,+36.14384905,
000306-2011,bg,false,7,8,64,AwardedTo,B.Braun Medical Kft.,,,"Felhévizi u. 5., 1023, Budapest, УНГАРИЯ",Felhévizi u. 5.,1023,Budapest,УНГАРИЯ,"tender.office@bbraun.com",+36.13469712,+36.14384905,
000306-2011,bg,false,7,8,65,AwardedTo,Premier G. Med Cardio Kft.,,,"Hidász u. 1., 1026, Budapest, УНГАРИЯ",Hidász u. 1.,1026,Budapest,УНГАРИЯ,"premiergmed@premiergmed.hu",+36.13914030,+36.13980687,
000307-2011,bg,false,7,6,1,ContractingAuthority,Sescam-Complejo Hospitalario de Toledo,,,"C/ Reino Unido, 10 Edificio Once 2ª planta, Unidad de Contratación, 45005, Toledo, ИСПАНИЯ","C/ Reino Unido, 10 Edificio Once 2ª planta, Unidad de Contratación",45005,Toledo,ИСПАНИЯ,"licitaciones.cht@sescam.jccm.es",+34.925269200 +34.925241850 +34.925241851 +34.925241852 +34.925241853,+34.925254462,http://sescam.jccm.es/web1/home.do
000307-2011,bg,false,7,6,2,AwardedTo,"Bard de España, S.A.",,,,,08034,Barcelona,ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,3,AwardedTo,"Biomed, S.A.",,,,,28760,"Tres Cantos, Madrid",ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,4,AwardedTo,"Cardiolink, S.L.",,,,,08008,Barcelona,ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,5,AwardedTo,"Edwards Lifesciences, S.L.",,,,,46980,Paterna (Valencia),ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,6,AwardedTo,"Medtronic Iberica, S.A.",,,,,28050,Madrid,ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,7,AwardedTo,"Merce V. Electromedicina, S.L.",,,,,46004,Valencia,ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,8,AwardedTo,"Palex Medical, S.A.",,,,,08174,"Sant Cugat del Valles, (Barcelona)",ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,9,AwardedTo,"PRIM, S.A.",,,,,28938,Mostoles (Madrid),ИСПАНИЯ,"",,,
000307-2011,bg,false,7,6,10,AwardedTo,"St Jude Medical España, S.A.",,,,,28108,Alcobendas (Madrid),ИСПАНИЯ,"",,,
000308-2011,bg,false,7,1,1,ContractingAuthority,Justiitsministeerium,Jarlo Dorbek,,"Tõnismägi 5a, 15191, Tallinn, ЕСТОНИЯ",Tõnismägi 5a,15191,Tallinn,ЕСТОНИЯ,"jarlo.dorbek@just.ee",+372.6208155,+372.6208169,http://www.just.ee/
000308-2011,bg,false,7,1,2,AwardedTo,Aktsiaselts Rakvere Lihakombinaat,,,"Roodevälja küla, Sõmeru vald, Lääne-Viru maakond, 44305, Sõmeru vald, ЕСТОНИЯ","Roodevälja küla, Sõmeru vald, Lääne-Viru maakond",44305,Sõmeru vald,ЕСТОНИЯ,"evelin.kruus@rlk.ee",,,
000308-2011,bg,false,7,1,3,AwardedTo,LM Keskus Osaühing,,,"Punane 42, 13619, Tallinn, ЕСТОНИЯ",Punane 42,13619,Tallinn,ЕСТОНИЯ,"tonis.valing@lmkeskus.ee",+372.56499804,,
000309-2011,bg,false,7,N,1,ContractingAuthority,Národní muzeum,Mgr. Milan Plaček,,"Václavské náměstí 68, 115 79, Praha 1, ЧЕШКА РЕПУБЛИКА",Václavské náměstí 68,115 79,Praha 1,ЧЕШКА РЕПУБЛИКА,"",+420.24497235,+420.224224940,
000309-2011,bg,false,7,N,2,AwardedTo,Josef Šebek,,,"Jílovská 320, 252 45, Zvole, ЧЕШКА РЕПУБЛИКА",Jílovská 320,252 45,Zvole,ЧЕШКА РЕПУБЛИКА,"",,,
000310-2011,bg,false,7,N,1,ContractingAuthority,Fakultní nemocnice Brno,Eva Trávníková,Oddělení právních věcí,"Jihlavská 20, 625 00, Brno - Bohunice, ЧЕШКА РЕПУБЛИКА",Jihlavská 20,625 00,Brno - Bohunice,ЧЕШКА РЕПУБЛИКА,"eva.travnikova@fnbrno.cz",+420.532233743,+420.532233807,http://www.fnbrno.cz/
000310-2011,bg,false,7,N,2,AwardedTo,Phoenix lékárenská velkoobchod. a.s.,,,"K Pérovně 945/7, 102 00, Praha, ЧЕШКА РЕПУБЛИКА",K Pérovně 945/7,102 00,Praha,ЧЕШКА РЕПУБЛИКА,"",,,
000310-2011,bg,false,7,N,3,AwardedTo,"Phoenix lékárenský velkoobchod, a.s.",,,"K Pérovně 945/7, 102 00, Praha, ЧЕШКА РЕПУБЛИКА",K Pérovně 945/7,102 00,Praha,ЧЕШКА РЕПУБЛИКА,"",,,
000310-2011,bg,false,7,N,4,AwardedTo,"Phoenix lékárenský velkoobchod, a.s.",,,"K Pérovně 945/7, 102 00, Praha, ЧЕШКА РЕПУБЛИКА",K Pérovně 945/7,102 00,Praha,ЧЕШКА РЕПУБЛИКА,"",,,
000310-2011,bg,false,7,N,5,AwardedTo,"Phoenix lékárenský velkoobchod, a.s.",,,"K Pérovně 945/7, 102 00, Praha, ЧЕШКА РЕПУБЛИКА",K Pérovně 945/7,102 00,Praha,ЧЕШКА РЕПУБЛИКА,"",,,
000310-2011,bg,false,7,N,6,AwardedTo,"Phoenix lékáresnký velkoobchod, a.s.",,,"K Pérovně 945/7, 102 00, Praha, ЧЕШКА РЕПУБЛИКА",K Pérovně 945/7,102 00,Praha,ЧЕШКА РЕПУБЛИКА,"",,,
000311-2011,bg,false,7,6,1,ContractingAuthority,"Vojenské lesy a statky ČR, s.p.",Ing. Zdeněk Žatečka,Ing. Zdeněk Žatečka - správce zakázek,"Pod Juliskou 5, 160 64, Praha 6, ЧЕШКА РЕПУБЛИКА",Pod Juliskou 5,160 64,Praha 6,ЧЕШКА РЕПУБЛИКА,"zdenek.zatecka@vls.cz",+420.220405157,+420.220405250,http://www.vls.cz/
000311-2011,bg,false,7,6,2,AwardedTo,"OMV Česká republika, s.r.o.",,,"Na Vítězné pláni 1719/4, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Na Vítězné pláni 1719/4,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"",+420.261392111,+420.261392111,
000311-2011,bg,false,7,6,3,AwardedTo,"OMV Česká republika, s.r.o.",,,"Na Vítězné pláni 1719/4, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Na Vítězné pláni 1719/4,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"",+420.261392111,+420.261392111,
000311-2011,bg,false,7,6,4,AwardedTo,"OMV Česká republika, s.r.o.",,,"Na Vítězné pláni 1719/4, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Na Vítězné pláni 1719/4,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"",+420.261392111,+420.261392111,
000311-2011,bg,false,7,6,5,AwardedTo,"OMV Česká republika, s.r.o.",,,"Na Vítězné pláni 1719/4, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Na Vítězné pláni 1719/4,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"",+420.261392111,+420.261392111,
000311-2011,bg,false,7,6,6,AwardedTo,"OMV Česká republika, s.r.o.",,,"Na Vítězné pláni 1719/4, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Na Vítězné pláni 1719/4,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"",+420.261392111,+420.261392111,
000312-2011,bg,false,7,3,1,ContractingAuthority,Středočeský kraj,David Petržílek,,"Zborovská 11, 150 21, Praha 5, ЧЕШКА РЕПУБЛИКА",Zborovská 11,150 21,Praha 5,ЧЕШКА РЕПУБЛИКА,"petrzilek@kr-s.cz",+420.257280352,,http://www.kr-stredocesky.cz/
000312-2011,bg,false,7,3,2,AwardedTo,"Puro-Klima, a.s.",,,"Štěchovická 2266/2, 100 00, Praha 10, ЧЕШКА РЕПУБЛИКА",Štěchovická 2266/2,100 00,Praha 10,ЧЕШКА РЕПУБЛИКА,"",,,
000313-2011,bg,false,7,8,1,ContractingAuthority,Nemocnice Podlesí a.s.,MUDr. Karel Dostalík,,"Konská 453, 739 61, Třinec, ЧЕШКА РЕПУБЛИКА",Konská 453,739 61,Třinec,ЧЕШКА РЕПУБЛИКА,"karel.dostalik@nempodlesi.cz",+420.558309111,+420.558309100,http://www.nempodlesi.cz/
000313-2011,bg,false,7,8,2,AwardedTo,"Hospimed, spol. s.r.o.",,,"Malešická 2251/51, 130 00, Praha 3, ЧЕШКА РЕПУБЛИКА",Malešická 2251/51,130 00,Praha 3,ЧЕШКА РЕПУБЛИКА,"",,,
000314-2011,bg,false,7,N,1,ContractingAuthority,"Fakultní nemocnice v Motole, státní příspěvková organizace","MUDr. Pavla Budinského, Ph.D., MBA, provozně technického náměstka","V Úvalu 84/1, Praha 5, Motol","V Úvalu 84/1, 150 06, Praha 5, Motol, ЧЕШКА РЕПУБЛИКА",V Úvalu 84/1,150 06,"Praha 5, Motol",ЧЕШКА РЕПУБЛИКА,"pavel.budinsky@fnmotol.cz",+420.224431031,+420.224431032,http://www.fnmotol.cz/
000314-2011,bg,false,7,N,2,AwardedTo,"Pražská energetika, a.s.",,,"Na Hroudě 1492/4, 100 05, Praha 10, ЧЕШКА РЕПУБЛИКА",Na Hroudě 1492/4,100 05,Praha 10,ЧЕШКА РЕПУБЛИКА,"",,,
000315-2011,bg,false,7,N,1,ContractingAuthority,"Fakultní nemocnice v Motole, státní příspěvková organizace","MUDr. Pavla Budinského, Ph.D., MBA, provozně-technického náměstka","V Úvalu 84/1, Praha 5, Motol","V Úvalu 84/1, 150 06, Praha 5, Motol, ЧЕШКА РЕПУБЛИКА",V Úvalu 84/1,150 06,"Praha 5, Motol",ЧЕШКА РЕПУБЛИКА,"pavel.budinsky@fnmotol.cz",+420.224431031,+420.224431032,http://www.fnmotol.cz/
000315-2011,bg,false,7,N,2,AwardedTo,"Pražská plynárenská, a. s.",,,"Národní 37, 110 00, Praha 1, ЧЕШКА РЕПУБЛИКА",Národní 37,110 00,Praha 1,ЧЕШКА РЕПУБЛИКА,"",,,
000316-2011,bg,false,7,8,1,ContractingAuthority,Domov důchodců Horní Planá,Radek Růžička,Jihočeský kraj,"Komenského 6/7, 382 26, Horní Planá, ЧЕШКА РЕПУБЛИКА",Komenského 6/7,382 26,Horní Planá,ЧЕШКА РЕПУБЛИКА,"",+420.386720338,,
000316-2011,bg,false,7,8,2,AwardedTo,Installtop s.r.o.,,,"U Cihelny 2128, 390 02, Tábor, ЧЕШКА РЕПУБЛИКА",U Cihelny 2128,390 02,Tábor,ЧЕШКА РЕПУБЛИКА,"",,,
000317-2011,bg,false,7,6,1,ContractingAuthority,Česká národní banka,Ing. Pavel Vrátný,"Česká národní banka, Na Příkopě 864/28","Na Příkopě 864/28, 115 03, Praha 1, ЧЕШКА РЕПУБЛИКА",Na Příkopě 864/28,115 03,Praha 1,ЧЕШКА РЕПУБЛИКА,"pavel.vratny@cnb.cz",+420.224412949,+420.224412339,http://www.cnb.cz/
000317-2011,bg,false,7,6,2,AwardedTo,Pontech s.r.o.,,,"Wenzigova 1861/7, 120 00, Praha 2, ЧЕШКА РЕПУБЛИКА",Wenzigova 1861/7,120 00,Praha 2,ЧЕШКА РЕПУБЛИКА,"horackova@pontech.cz",+420.225028520,+420.378121501,www.pontech.cz
000318-2011,bg,false,7,N,1,ContractingAuthority,"Státní veterinární ústav Olomouc, příspěvková organizace MzeČR","Doc. MVDr. Jan Bardoň, Ph.D., MBA","SVU Olomouc, Jakoubka ze Stříbra 1, Olomouc","Jakoubka ze Stříbra č. 1, 779 00, Olomouc, ЧЕШКА РЕПУБЛИКА",Jakoubka ze Stříbra č. 1,779 00,Olomouc,ЧЕШКА РЕПУБЛИКА,"jbardon@svuol.cz",+420.585557111,+420.585222394,http://www.svuolomouc.cz/
000318-2011,bg,false,7,N,2,AwardedTo,JK - Trading spol. s r.o.,,,"Za opravnou 5, 150 00, Praha 5, ЧЕШКА РЕПУБЛИКА",Za opravnou 5,150 00,Praha 5,ЧЕШКА РЕПУБЛИКА,"",,,
000319-2011,bg,false,7,N,1,ContractingAuthority,Institut klinické a experimentální medicíny,Petra Klímová,,"Vídeňská 1958/9, 140 21, Praha 4, ЧЕШКА РЕПУБЛИКА",Vídeňská 1958/9,140 21,Praha 4,ЧЕШКА РЕПУБЛИКА,"petra.klimova@ikem.cz",+420.236055251,+420.261362780,http://www.ikem.cz/
000319-2011,bg,false,7,N,2,AwardedTo,Siemens,,,"Siemensova 1, 155 00, Praha 13, ЧЕШКА РЕПУБЛИКА",Siemensova 1,155 00,Praha 13,ЧЕШКА РЕПУБЛИКА,"",+420.233032001,+420.233032008,www.siemens.cz
000320-2011,bg,false,7,8,1,ContractingAuthority,Uniwersyteckie Centrum Kliniczne,Sebastian Wolski,"DZP UCK bud. nr 9, pok. 120","ul. Dębinki 7, 80-952, Gdańsk, ПОЛША",ul. Dębinki 7,80-952,Gdańsk,ПОЛША,"swolski@uck.gda.pl",+48.583491248,+48.583492074,http://www.uck.gda.pl/
000320-2011,bg,false,7,8,2,AwardedTo,Ecker&Ziegler f-con Deutschland GmbH,,,"Nicolaus-August-Otto-Str.7a, 56357, Holzhausen an der Halde, ГЕРМАНИЯ",Nicolaus-August-Otto-Str.7a,56357,Holzhausen an der Halde,ГЕРМАНИЯ,"",,,
000320-2011,bg,false,7,8,3,AwardedTo,Ecker&Ziegler f-con Deuthland Gmbh,,,"Nicolaus-August-Otto-Str.7a, 56357, Holzhausen an der Halde, ГЕРМАНИЯ",Nicolaus-August-Otto-Str.7a,56357,Holzhausen an der Halde,ГЕРМАНИЯ,"",,,
000320-2011,bg,false,7,8,4,AwardedTo,Ecker&Ziegler f-con Deuthland Gmgh,,,"Nicolaus-August-Otto-Str.7a, 56357, Holzhausen an der Haide, ГЕРМАНИЯ",Nicolaus-August-Otto-Str.7a,56357,Holzhausen an der Haide,ГЕРМАНИЯ,"",,,
000320-2011,bg,false,7,8,5,AwardedTo,Ecker&Ziegler f-con Deutshland Gmbh,,,"Nicolaus-August-Otto-Str.7a, 56357, Holzhausen an der Haide, ГЕРМАНИЯ",Nicolaus-August-Otto-Str.7a,56357,Holzhausen an der Haide,ГЕРМАНИЯ,"",,,
000321-2011,bg,false,7,3,1,ContractingAuthority,Centre hospitalier de Nevers,cellule marchés,detsecol,"1 boulevard de l'hôpital, BP 649, 58033, Nevers Cedex, ФРАНЦИЯ","1 boulevard de l'hôpital, BP 649",58033,Nevers Cedex,ФРАНЦИЯ,"cellule.marches@ch-nevers.fr",,,http://marches.e-bourgogne.fr/
000321-2011,bg,false,7,3,2,AwardedTo,Infructueux,,,,,,,,"",,,
000321-2011,bg,false,7,3,3,AwardedTo,Asept in med,,,,,31130,Quint-Fonsegrives,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,4,AwardedTo,Coloplast,,,,,93561,Rosny-sous-Bois,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,5,AwardedTo,Asept in med,,,,,31130,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,6,AwardedTo,Boston Scientific,,,,,78180,Montigny-le-Bretonneux,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,7,AwardedTo,Applied medical,,,,,75016,Paris,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,8,AwardedTo,Medtronic,,,,,92514,Boulogne-Billancourt,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,9,AwardedTo,Vygon,,,,,95440,Ecouen,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,10,AwardedTo,Segap,,,,,77270,Villeparisis,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,11,AwardedTo,Coloplast,,,,,93561,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,12,AwardedTo,Coloplast,,,,,93561,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,13,AwardedTo,Coloplast,,,,,93561,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,14,AwardedTo,Boston Scientific,,,,,78180,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,15,AwardedTo,Coloplast,,,,,93561,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,16,AwardedTo,Boston scintific,,,,,78180,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,17,AwardedTo,Olympus,,,,,94533,Rungis,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,18,AwardedTo,Olympus,,,,,94533,Rungis,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,19,AwardedTo,Vygon,,,,,95440,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,20,AwardedTo,Teleflex,,,,,31460,Le Faget,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,21,AwardedTo,Vygon,,,,,95440,,ФРАНЦИЯ,"",,,
000321-2011,bg,false,7,3,22,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,1,ContractingAuthority,Centre Hospitalier de Nevers,cellule marchés,,"1 boulevard de l'hôpital - BP 649, 58033, Nevers Cedex, ФРАНЦИЯ",1 boulevard de l'hôpital - BP 649,58033,Nevers Cedex,ФРАНЦИЯ,"cellule.marches@ch-nevers.fr",+33.386937357,,
000322-2011,bg,false,7,3,2,AwardedTo,Bausch et Lomb,,,,,34967,Montpellier,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,3,AwardedTo,Croma Corneal,,,,,94854,Ivry sur Seine,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,4,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,5,AwardedTo,Masimo europe limited,,,,,69760,Limonest,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,6,AwardedTo,Covidien,,,,,78852,Elancourt,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,7,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,8,AwardedTo,Temena,,,,,78420,carrières sur seine,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,9,AwardedTo,vectec,,,,,03270,Hauterive,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,10,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,11,AwardedTo,Pouret medical,,,,,92110,Clichy,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,12,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,13,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,14,AwardedTo,sans suite,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,15,AwardedTo,Hollister,,,,,92911,Paris la Defense,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,16,AwardedTo,infructueux,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,17,AwardedTo,teleflex,,,,,31460,le faget,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,18,AwardedTo,cousin bioserv,,,,,59117,Wervicq sud,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,19,AwardedTo,Covidien,,,,,78852,elancourt,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,20,AwardedTo,infructueux,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,21,AwardedTo,Croma corneal,,,,,94854,Ivry sur Seine,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,22,AwardedTo,Ethicon,,,,,92787,Issy les Moulineaux,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,23,AwardedTo,infructueux,,,,,,,ФРАНЦИЯ,"",,,
000322-2011,bg,false,7,3,24,AwardedTo,Molnlycke health care,,,,,59118,Wambrechies,ФРАНЦИЯ,"",,,
000323-2011,bg,false,7,1,1,ContractingAuthority,CHD La Roche Sur Yon-Luçon-Montaigu,direction des achats et de la logistique,,"les Oudairies, 85925, La Roche-sur-Yon Cedex 9, ФРАНЦИЯ",les Oudairies,85925,La Roche-sur-Yon Cedex 9,ФРАНЦИЯ,"marches@chd-vendee.fr",+33.251446103,+33.251446040,
000323-2011,bg,false,7,1,2,AwardedTo,Hôpital Services Systèmes,,,"13 - 15 rue Paul Langevin, 91130, Ris Orangis, ФРАНЦИЯ",13 - 15 rue Paul Langevin,91130,Ris Orangis,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,1,ContractingAuthority,Commune de Douai,M. Jacques Vernier,,"hôtel de ville, BP 80836, 59500, Douai, ФРАНЦИЯ","hôtel de ville, BP 80836",59500,Douai,ФРАНЦИЯ,"",,,http://www.ville-douai.fr/
000324-2011,bg,false,7,3,2,AwardedTo,Xavier Bois,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,3,AwardedTo,marché déclaré infructueux,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,4,AwardedTo,CEDEO,,,,,,Verneuil en Halatte,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,5,AwardedTo,Comptoir Seigneurie Gautier,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,6,AwardedTo,Coverglass,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,7,AwardedTo,marché déclaré infructueux,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,8,AwardedTo,(déjà attribué),,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,9,AwardedTo,(déjà attribué),,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,10,AwardedTo,marché déclaré infructueux,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,11,AwardedTo,marché déclaré infructueux,,,,,,,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,12,AwardedTo,Matériaux du Val de Scarpe,,,,,,Cobehem,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,13,AwardedTo,Matériaux du Val de Scarpe,,,,,,Corbehem,ФРАНЦИЯ,"",,,
000324-2011,bg,false,7,3,14,AwardedTo,Signature,,,,,,Nanterre,ФРАНЦИЯ,"",,,
000325-2011,bg,false,7,8,1,ContractingAuthority,Instytut Nawozów Sztucznych,Jolanta Kobus,,"Al. Tysiąclecia Państwa Polskiego 13A, 24-110, Puławy, ПОЛША",Al. Tysiąclecia Państwa Polskiego 13A,24-110,Puławy,ПОЛША,"jolanta.kobus@ins.pulawy.pl",+48.814731411,+48.814731748,http://www.ins.pulawy.pl/
000325-2011,bg,false,7,8,2,AwardedTo,Sitec - Sieber Engineering AG,,,"Aschbach 621, 8124, Maur/Zurich, ШВЕЙЦАРИЯ",Aschbach 621,8124,Maur/Zurich,ШВЕЙЦАРИЯ,"",,,
000326-2011,bg,false,7,3,1,ContractingAuthority,Gmina Miasto Lublin,Agnieszka Charachajczuk,,"pl. Łokietka 1, 20-950, Lublin, ПОЛША",pl. Łokietka 1,20-950,Lublin,ПОЛША,"zam_publiczne@um.lublin.pl",+48.814663022,+48.814663001,http://www.um.lublin.pl/
000326-2011,bg,false,7,3,2,AwardedTo,"Tabal, Jan Kidaj, Mieczysław Daniel Sp. jawna",,,"ul. Energetyków 14, 20-468, Lublin, ПОЛША",ul. Energetyków 14,20-468,Lublin,ПОЛША,"",,,
000327-2011,bg,false,7,6,1,ContractingAuthority,Centre hospitalier de Haguenau,M. Jacques Venner - directeur,cellule des marchés,"64 avenue du Professeur René Leriche, 67500, Haguenau, ФРАНЦИЯ",64 avenue du Professeur René Leriche,67500,Haguenau,ФРАНЦИЯ,"sec.economique@ch-haguenau.fr",+33.388063022,,http://www.marches-securises.fr/
000327-2011,bg,false,7,6,2,AwardedTo,Pomona Passion Froid,,,,,54840,Champigneulles,ФРАНЦИЯ,"",,,
